INFO	2025-09-16 09:24:08,687	[data_construction.py:49]	Login successful at 2025-09-16 09:24:08 with status 200
INFO	2025-09-16 09:24:09,040	[data_construction.py:128]	{'User-Agent': 'python-requests/2.32.4', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Type': 'application/json', 'Cookie': 'tidi_access_token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJrc2c4Rnd5aUczYXZJNkxKaEptcHpiek5kbzZNTDdmc3ZfRWkwVjZ6RUNBIn0.eyJleHAiOjE3NTc5ODYxNDgsImlhdCI6MTc1Nzk4NTg0OCwianRpIjoiMWM0MjkyN2YtMWUyMC00ZTQxLWE5YzgtNjM2MzgyMmNmYjU5IiwiaXNzIjoiaHR0cDovL2tleWNsb2FrLTE4MDgwLWxvZ2ktYnByLXFhLmpwZTItY2FhczEtcHJvZDMuY2Fhcy5qcGUyYy5yLWxvY2FsLm5ldC9hdXRoL3JlYWxtcy85OTk5OTk5OTk5IiwiYXVkIjoiYWNjb3VudCIsInN1YiI6ImI5ZjhhMGQxLTk3MGQtNDA1Ny1iNzUxLWQ3NDFjYzczNTVlYiIsInR5cCI6IkJlYXJlciIsImF6cCI6InRtcy1nYXRld2F5Iiwic2Vzc2lvbl9zdGF0ZSI6IjdhMjg0ODRhLWZkMWMtNGJmZS04MzZkLTk1NmE5MGExZGEyNyIsImFjciI6IjEiLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsib2ZmbGluZV9hY2Nlc3MiLCJ0aWRpOjk5OTk5OTk5OTk6YWxsOnN5c3RlbS1hZG1pbiIsInVtYV9hdXRob3JpemF0aW9uIiwiZGVmYXVsdC1yb2xlcy05OTk5OTk5OTk5Il19LCJyZXNvdXJjZV9hY2Nlc3MiOnsiYWNjb3VudCI6eyJyb2xlcyI6WyJtYW5hZ2UtYWNjb3VudCIsIm1hbmFnZS1hY2NvdW50LWxpbmtzIiwidmlldy1wcm9maWxlIl19fSwic2NvcGUiOiJvcGVuaWQgZW1haWwgcHJvZmlsZSIsInNpZCI6IjdhMjg0ODRhLWZkMWMtNGJmZS04MzZkLTk1NmE5MGExZGEyNyIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFkbWluX2F1dG8gQWRtaW5fQXV0byIsInByZWZlcnJlZF91c2VybmFtZSI6Ijk5OTk5OTk5OTlfYXV0b2FkbWluIiwiZ2l2ZW5fbmFtZSI6IkFkbWluX2F1dG8iLCJmYW1pbHlfbmFtZSI6IkFkbWluX0F1dG8ifQ.neEeK2YPP6iN8cFmOWvJNQYZJRfbhuHj41yIizR4NQsCuRT0hit5LR05TFK8D6fTrm80rG8ybnpyU7Xa_G_-N2L6d4aZ0g3V65fdShXtTeCR1Y7Yl20q6C7mYVV6Fqw7EcijnmUrdwrCY9w6u6P0e63fpI-H5O2ObwwqTitEy8UanrJ7dTWQhU3tHhHpU0Ml2ulYm8LI9Gc6TDE62q2491BNcx_MZpTQAew5xS0e2TqU-Wv5-O95YSzrkEu2bWS-VFBF8Y_potV916k_VmOzRk9nOqc4mUe3YAKP7vIi7wNYyjWiN6P_4AEl69tF8asgNX87hJKXXN9GnXbuvpKUvw; tidi_refresh_token=eyJhbGciOiJIUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICI3OGU4MmUwNi04OTFlLTQ4ODYtOTFiZS1jMGU5MGJmMzBjNzgifQ.eyJleHAiOjE3NTc5ODc2NDgsImlhdCI6MTc1Nzk4NTg0OCwianRpIjoiMzJiZTc4YzktZDNhNS00M2Y2LTllYjMtNjM0ZTViZWFkNmQ5IiwiaXNzIjoiaHR0cDovL2tleWNsb2FrLTE4MDgwLWxvZ2ktYnByLXFhLmpwZTItY2FhczEtcHJvZDMuY2Fhcy5qcGUyYy5yLWxvY2FsLm5ldC9hdXRoL3JlYWxtcy85OTk5OTk5OTk5IiwiYXVkIjoiaHR0cDovL2tleWNsb2FrLTE4MDgwLWxvZ2ktYnByLXFhLmpwZTItY2FhczEtcHJvZDMuY2Fhcy5qcGUyYy5yLWxvY2FsLm5ldC9hdXRoL3JlYWxtcy85OTk5OTk5OTk5Iiwic3ViIjoiYjlmOGEwZDEtOTcwZC00MDU3LWI3NTEtZDc0MWNjNzM1NWViIiwidHlwIjoiUmVmcmVzaCIsImF6cCI6InRtcy1nYXRld2F5Iiwic2Vzc2lvbl9zdGF0ZSI6IjdhMjg0ODRhLWZkMWMtNGJmZS04MzZkLTk1NmE5MGExZGEyNyIsInNjb3BlIjoib3BlbmlkIGVtYWlsIHByb2ZpbGUiLCJzaWQiOiI3YTI4NDg0YS1mZDFjLTRiZmUtODM2ZC05NTZhOTBhMWRhMjcifQ.RVH_9aFvkmPK3JRbPKImTbRQqPeX1OdxL-rnifOn_PQ; XSRF-TOKEN=79de9eaa-311f-48a0-9057-a75d7371d218'}
INFO	2025-09-16 09:24:09,040	[data_construction.py:129]	{"data":{"trunkLineOperations":[{"organizationId":"07","trunkLineId":"25R07081810101013","operationDate":"2055-01-01","courseName":"at@TO_copy","trunkLineName":"at@TO_copy","vehicleTypeName":"2t","startLocationName":"RFC流山","plannedArrivalTime":"00:00:00","plannedStartingTime":"00:30:00","actualStartingTime":null,"remark":"automation regular","businessStatus":"ARRANGED","departureStatus":"NORMAL","trunkLineType":"定期便","trunkTypeCode":1,"carrierName":"日本郵便輸送（株）","driverName":"100","vehicleNumber":"100","contactPhoneNumber":"100-1001-0010","trunkLineCost":100,"loadedItemCount":0,"operationPatternName":"毎日","operationStops":[{"trunkLineStopId":10300,"stopLocationName":"晴海","trunkLineStopName":"晴海","stopOrder":1,"plannedArrivalTime":"01:00:00","plannedArrivalDateOffset":0,"plannedDepartureTime":"01:30:00","plannedDepartureDateOffset":0,"actualArrivalTime":null,"actualDepartureTime":null,"remark":null,"delayStatus":"NORMAL","locationId":"104879900101","stopBusinessStatus":"BEFORE_ARRIVAL","expectedUnloadedItemCount":0,"actualUnloadedItemCount":0,"unloadedItemCountStatus":null},{"trunkLineStopId":10301,"stopLocationName":"芝","trunkLineStopName":"芝","stopOrder":2,"plannedArrivalTime":"02:00:00","plannedArrivalDateOffset":0,"plannedDepartureTime":null,"plannedDepartureDateOffset":null,"actualArrivalTime":null,"actualDepartureTime":null,"remark":null,"delayStatus":"NORMAL","locationId":"105879900101","stopBusinessStatus":"BEFORE_ARRIVAL","expectedUnloadedItemCount":0,"actualUnloadedItemCount":0,"unloadedItemCountStatus":null}]}]}}
INFO	2025-09-16 09:24:09,041	[data_construction.py:130]	<Response [200]>
INFO	2025-09-16 09:24:09,041	[data_construction.py:136]	First trunkLineId:25R07081810101013
INFO	2025-09-16 09:24:09,042	[basepage.py:325]	Locator-method :xpath
INFO	2025-09-16 09:24:09,042	[basepage.py:326]	Locator-value ://input[@id='organization']
INFO	2025-09-16 09:24:09,064	[basepage.py:45]	Locate to the element: ('xpath', "//input[@id='organization']")
INFO	2025-09-16 09:24:09,132	[basepage.py:154]	Input text: 流山
INFO	2025-09-16 09:24:09,132	[basepage.py:325]	Locator-method :xpath
INFO	2025-09-16 09:24:09,132	[basepage.py:326]	Locator-value ://input[@id='organization']
