INFO	2025-09-16 09:22:23,768	[data_construction.py:49]	Login successful at 2025-09-16 09:22:23 with status 200
INFO	2025-09-16 09:22:24,145	[data_construction.py:128]	{'User-Agent': 'python-requests/2.32.4', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Type': 'application/json', 'Cookie': 'tidi_access_token=eyJhbGciOiJSUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICJrc2c4Rnd5aUczYXZJNkxKaEptcHpiek5kbzZNTDdmc3ZfRWkwVjZ6RUNBIn0.eyJleHAiOjE3NTc5ODYwNDMsImlhdCI6MTc1Nzk4NTc0MywianRpIjoiZGMxNmMzMjAtMDcwMS00YTZiLWFiMDUtMDQwZGRiMTE1ODRlIiwiaXNzIjoiaHR0cDovL2tleWNsb2FrLTE4MDgwLWxvZ2ktYnByLXFhLmpwZTItY2FhczEtcHJvZDMuY2Fhcy5qcGUyYy5yLWxvY2FsLm5ldC9hdXRoL3JlYWxtcy85OTk5OTk5OTk5IiwiYXVkIjoiYWNjb3VudCIsInN1YiI6ImI5ZjhhMGQxLTk3MGQtNDA1Ny1iNzUxLWQ3NDFjYzczNTVlYiIsInR5cCI6IkJlYXJlciIsImF6cCI6InRtcy1nYXRld2F5Iiwic2Vzc2lvbl9zdGF0ZSI6IjI4YzJmMGE5LWVkZmEtNGMwNy04NWQyLTllYzBlNTM2MDRlYiIsImFjciI6IjEiLCJyZWFsbV9hY2Nlc3MiOnsicm9sZXMiOlsib2ZmbGluZV9hY2Nlc3MiLCJ0aWRpOjk5OTk5OTk5OTk6YWxsOnN5c3RlbS1hZG1pbiIsInVtYV9hdXRob3JpemF0aW9uIiwiZGVmYXVsdC1yb2xlcy05OTk5OTk5OTk5Il19LCJyZXNvdXJjZV9hY2Nlc3MiOnsiYWNjb3VudCI6eyJyb2xlcyI6WyJtYW5hZ2UtYWNjb3VudCIsIm1hbmFnZS1hY2NvdW50LWxpbmtzIiwidmlldy1wcm9maWxlIl19fSwic2NvcGUiOiJvcGVuaWQgZW1haWwgcHJvZmlsZSIsInNpZCI6IjI4YzJmMGE5LWVkZmEtNGMwNy04NWQyLTllYzBlNTM2MDRlYiIsImVtYWlsX3ZlcmlmaWVkIjpmYWxzZSwibmFtZSI6IkFkbWluX2F1dG8gQWRtaW5fQXV0byIsInByZWZlcnJlZF91c2VybmFtZSI6Ijk5OTk5OTk5OTlfYXV0b2FkbWluIiwiZ2l2ZW5fbmFtZSI6IkFkbWluX2F1dG8iLCJmYW1pbHlfbmFtZSI6IkFkbWluX0F1dG8ifQ.Y2Cy5__Q1fBHencryA1cdjwAiZh0hqnjSMpQCH68og81nfiI6FOCZeMdh3V5krNdwzK2EqQGIBUrg_tY9wj7RWa7HRywogbF4iolY7HBx9LoWDMAz4WmvY3ZreOBE75Wbd5xgK7wJL5Aca7KNRX2fMXHelIZ-dMFDBh2tFLoeSYEz6XekNRCZM51VIMueA7XgL9jMBLckOrgFx4XJQBdujKEZ7-dwkWOGG4OZkUVp-Tl_XNEs5QkaGveVT0QNHVQkmgihK8RK4IfGs4D1fhGMVxws1_NXrOE3pT8wMi4E265OUULkwB2sHhtpgrXuMKUfJTcVHWRbM2o0k133VzlaA; tidi_refresh_token=eyJhbGciOiJIUzI1NiIsInR5cCIgOiAiSldUIiwia2lkIiA6ICI3OGU4MmUwNi04OTFlLTQ4ODYtOTFiZS1jMGU5MGJmMzBjNzgifQ.eyJleHAiOjE3NTc5ODc1NDMsImlhdCI6MTc1Nzk4NTc0MywianRpIjoiMTE4N2MzZGEtOTY4Yi00MTU0LTg0NjktZWE2ODYxNTk0ZTc0IiwiaXNzIjoiaHR0cDovL2tleWNsb2FrLTE4MDgwLWxvZ2ktYnByLXFhLmpwZTItY2FhczEtcHJvZDMuY2Fhcy5qcGUyYy5yLWxvY2FsLm5ldC9hdXRoL3JlYWxtcy85OTk5OTk5OTk5IiwiYXVkIjoiaHR0cDovL2tleWNsb2FrLTE4MDgwLWxvZ2ktYnByLXFhLmpwZTItY2FhczEtcHJvZDMuY2Fhcy5qcGUyYy5yLWxvY2FsLm5ldC9hdXRoL3JlYWxtcy85OTk5OTk5OTk5Iiwic3ViIjoiYjlmOGEwZDEtOTcwZC00MDU3LWI3NTEtZDc0MWNjNzM1NWViIiwidHlwIjoiUmVmcmVzaCIsImF6cCI6InRtcy1nYXRld2F5Iiwic2Vzc2lvbl9zdGF0ZSI6IjI4YzJmMGE5LWVkZmEtNGMwNy04NWQyLTllYzBlNTM2MDRlYiIsInNjb3BlIjoib3BlbmlkIGVtYWlsIHByb2ZpbGUiLCJzaWQiOiIyOGMyZjBhOS1lZGZhLTRjMDctODVkMi05ZWMwZTUzNjA0ZWIifQ.fp_M7_lh2weS5PbrTmGpDUJsI_1Oi5tY_uDmBYwejhg; XSRF-TOKEN=abd0ba19-a43e-4a3d-8c7d-6c2efc558dcd'}
INFO	2025-09-16 09:22:24,145	[data_construction.py:129]	{"data":{"trunkLineOperations":[{"organizationId":"07","trunkLineId":"25R07081210111648","operationDate":"2025-09-16","courseName":"at@TO_re","trunkLineName":"at@TO_re","vehicleTypeName":"2t","startLocationName":"RFC流山","plannedArrivalTime":"00:00:00","plannedStartingTime":"00:30:00","actualStartingTime":null,"remark":"automation regular","businessStatus":"ARRANGED","departureStatus":"NORMAL","trunkLineType":"定期便","trunkTypeCode":1,"carrierName":"日本郵便輸送（株）","driverName":"100","vehicleNumber":"100","contactPhoneNumber":"100-1001-0010","trunkLineCost":100,"loadedItemCount":0,"operationPatternName":"毎日","operationStops":[{"trunkLineStopId":10259,"stopLocationName":"晴海","trunkLineStopName":"晴海","stopOrder":1,"plannedArrivalTime":"01:00:00","plannedArrivalDateOffset":0,"plannedDepartureTime":"01:30:00","plannedDepartureDateOffset":0,"actualArrivalTime":null,"actualDepartureTime":null,"remark":null,"delayStatus":"NORMAL","locationId":"104879900101","stopBusinessStatus":"BEFORE_ARRIVAL","expectedUnloadedItemCount":0,"actualUnloadedItemCount":0,"unloadedItemCountStatus":null},{"trunkLineStopId":10260,"stopLocationName":"芝","trunkLineStopName":"芝","stopOrder":2,"plannedArrivalTime":"02:00:00","plannedArrivalDateOffset":0,"plannedDepartureTime":null,"plannedDepartureDateOffset":null,"actualArrivalTime":null,"actualDepartureTime":null,"remark":null,"delayStatus":"NORMAL","locationId":"105879900101","stopBusinessStatus":"BEFORE_ARRIVAL","expectedUnloadedItemCount":0,"actualUnloadedItemCount":0,"unloadedItemCountStatus":null}]}]}}
INFO	2025-09-16 09:22:24,145	[data_construction.py:130]	<Response [200]>
INFO	2025-09-16 09:22:24,145	[data_construction.py:136]	First trunkLineId:25R07081210111648
INFO	2025-09-16 09:22:24,146	[basepage.py:325]	Locator-method :xpath
INFO	2025-09-16 09:22:24,146	[basepage.py:326]	Locator-value ://input[@id='organization']
INFO	2025-09-16 09:22:24,167	[basepage.py:45]	Locate to the element: ('xpath', "//input[@id='organization']")
INFO	2025-09-16 09:22:24,237	[basepage.py:154]	Input text: 流山
INFO	2025-09-16 09:22:24,237	[basepage.py:325]	Locator-method :xpath
INFO	2025-09-16 09:22:24,237	[basepage.py:326]	Locator-value ://input[@id='organization']
